param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
2756,52,53,,,,0.005,0.,0.005,0.032,0.,0.032,0.109,0.003,0.012,,,,0.013,0.,0.011,,,,,,,,,
2762,1,2762,,,,,,,,,,,,,,,,0.038,0.,0.038,,,,,,,,,
2762,2762,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2773,1,2773,,,,,,,,,,0.108,0.004,0.012,,,,0.013,0.,0.013,,,,,,,,,
2773,2773,1,,,,,,,,,,0.111,0.,0.02,,,,0.017,0.,0.017,,,,,,,,,
2800,1,2800,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2800,2800,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2809,1,2809,,,,,,,,,,0.11,0.003,0.013,,,,0.039,0.003,0.035,,,,,,,,,
2809,53,53,,,,,,,,,,0.109,0.,0.016,,,,0.012,0.,0.012,,,,,,,,,
2809,2809,1,,,,,,,,,,0.113,0.004,0.016,,,,0.016,0.,0.016,,,,,,,,,
2828,1,2828,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2828,2828,1,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2842,1,2842,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,
2842,2842,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2845,1,2845,,,,,,,,,,0.109,0.007,0.009,,,,0.013,0.,0.013,,,,,,,,,
2845,2845,1,,,,,,,,,,0.114,0.,0.02,,,,0.017,0.,0.017,,,,,,,,,
2858,1,2858,,,,0.011,0.,0.011,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
2858,2858,1,,,,0.023,0.,0.023,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2862,53,54,,,,0.005,0.,0.005,0.006,0.,0.006,0.108,0.,0.016,,,,0.011,0.,0.011,,,,,,,,,
2881,1,2881,,,,,,,,,,0.119,0.011,0.015,,,,0.013,0.,0.013,,,,,,,,,
2881,2881,1,,,,,,,,,,0.113,0.003,0.017,,,,0.017,0.,0.017,,,,,,,,,
2894,1,2894,,,,,,,,,,,,,,,,0.107,0.,0.107,,,,,,,,,
2894,2894,1,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2917,1,2917,,,,0.011,0.,0.011,0.024,0.,0.024,0.111,0.003,0.013,,,,0.013,0.,0.013,,,,,,,,,
2917,2917,1,,,,0.01,0.,0.01,0.011,0.,0.011,0.114,0.003,0.018,,,,0.017,0.,0.017,,,,,,,,,
2940,1,2940,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
2940,2940,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2953,1,2953,,,,,,,,,,0.129,0.007,0.03,,,,0.017,0.,0.017,,,,,,,,,
2953,2953,1,,,,,,,,,,0.115,0.004,0.017,,,,0.017,0.,0.017,,,,,,,,,
2959,1,2959,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2959,2959,1,,,,,,,,,,,,,,,,0.017,0.,0.016,,,,,,,,,
2970,54,55,,,,0.005,0.,0.005,0.006,0.,0.006,0.108,0.,0.016,,,,0.012,0.,0.012,,,,,,,,,
2975,1,2975,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
2975,2975,1,,,,0.017,0.,0.017,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2989,1,2989,,,,,,,,,,0.109,0.003,0.014,,,,0.014,0.,0.014,,,,,,,,,
2989,2989,1,,,,,,,,,,0.114,0.004,0.017,,,,0.018,0.,0.018,,,,,,,,,
2994,1,2994,,,,,,,0.109,0.,0.109,,,,,,,,,,,,,,,,,,
2994,2994,1,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3025,1,3025,,,,,,,,,,0.099,0.,0.016,,,,0.013,0.,0.013,,,,,,,,,
3025,55,55,,,,,,,,,,0.1,0.006,0.009,,,,0.012,0.,0.012,,,,,,,,,
3025,3025,1,,,,,,,,,,0.104,0.004,0.015,,,,0.017,0.,0.017,,,,,,,,,
3033,1,3033,,,,0.012,0.,0.012,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
3033,3033,1,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
3038,1,3038,,,,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,
3038,3038,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3061,1,3061,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3061,3061,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3062,1,3062,,,,,,,,,,0.112,0.004,0.013,,,,,,,,,,,,,,,
3062,3062,1,,,,,,,,,,0.123,0.004,0.025,,,,,,,,,,,,,,,
3080,55,56,,,,0.005,0.,0.005,0.007,0.,0.007,0.11,0.,0.017,,,,0.012,0.,0.012,,,,,,,,,
3092,1,3092,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3092,3092,1,,,,0.01,0.,0.01,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3097,1,3097,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3097,3097,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3099,1,3099,,,,,,,,,,0.112,0.004,0.013,,,,,,,,,,,,,,,
3099,3099,1,,,,,,,,,,0.117,0.,0.022,,,,,,,,,,,,,,,
3131,1,3131,,,,,,,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
3131,3131,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3133,1,3133,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
3133,3133,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3136,1,3136,,,,0.011,0.,0.011,,,,0.11,0.004,0.014,,,,,,,,,,,,,,,
3136,56,56,,,,0.005,0.,0.005,,,,0.146,0.003,0.049,,,,,,,,,,,,,,,
3136,3136,1,,,,0.012,0.,0.012,,,,0.115,0.003,0.019,,,,,,,,,,,,,,,
3150,1,3150,,,,0.029,0.,0.029,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3150,3150,1,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3169,1,3169,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3169,3169,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3173,1,3173,,,,,,,,,,0.11,0.003,0.014,,,,,,,,,,,,,,,
3173,3173,1,,,,,,,,,,0.114,0.004,0.019,,,,,,,,,,,,,,,
3192,56,57,,,,0.005,0.,0.005,0.021,0.,0.021,0.112,0.003,0.014,,,,0.012,0.,0.012,,,,,,,,,
3205,1,3205,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3205,3205,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3208,1,3208,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3208,3208,1,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3209,1,3209,,,,,,,,,,0.242,0.012,0.135,,,,,,,,,,,,,,,
3209,3209,1,,,,,,,,,,0.115,0.003,0.019,,,,,,,,,,,,,,,
3234,1,3234,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3234,3234,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
3241,1,3241,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3241,3241,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3246,1,3246,,,,,,,,,,0.112,0.004,0.014,,,,,,,,,,,,,,,
3246,3246,1,,,,,,,,,,0.116,0.,0.022,,,,,,,,,,,,,,,
3267,1,3267,,,,0.015,0.,0.015,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3267,3267,1,,,,0.01,0.,0.01,0.036,0.,0.036,,,,,,,,,,,,,,,,,,
3277,1,3277,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3277,3277,1,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
3283,1,3283,,,,,,,,,,0.12,0.007,0.019,,,,,,,,,,,,,,,
3283,3283,1,,,,,,,,,,0.115,0.004,0.019,,,,,,,,,,,,,,,
3306,57,58,,,,0.006,0.,0.006,0.007,0.,0.007,0.112,0.,0.018,,,,0.038,0.,0.038,,,,,,,,,
3313,1,3313,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3313,3313,1,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
3320,1,3320,,,,,,,,,,0.112,0.003,0.015,,,,,,,,,,,,,,,
3320,3320,1,,,,,,,,,,0.118,0.007,0.016,,,,,,,,,,,,,,,
3325,1,3325,,,,0.012,0.,0.012,0.115,0.,0.115,,,,,,,,,,,,,,,,,,
3325,3325,1,,,,0.011,0.,0.011,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3332,1,3332,,,,0.033,0.,0.033,,,,,,,,,,,,,,,,,,,,,
3332,3332,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
3349,1,3349,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3349,3349,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3357,1,3357,,,,,,,,,,0.126,0.003,0.029,,,,,,,,,,,,,,,
3357,3357,1,,,,,,,,,,0.119,0.003,0.021,,,,,,,,,,,,,,,
3383,1,3383,,,,0.018,0.,0.018,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3383,3383,1,,,,0.011,0.,0.011,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
3385,1,3385,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3385,3385,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3394,1,3394,,,,,,,,,,0.117,0.003,0.015,,,,,,,,,,,,,,,
3394,3394,1,,,,,,,,,,0.111,0.,0.023,,,,,,,,,,,,,,,
3403,1,3403,,,,,,,0.016,0.,0.016,0.101,0.008,0.016,,,,,,,,,,,,,,,
3403,3403,1,,,,,,,0.027,0.,0.027,0.1,0.003,0.019,,,,,,,,,,,,,,,
3421,1,3421,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3421,3421,1,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
3422,58,59,,,,0.006,0.,0.006,0.007,0.,0.007,0.094,0.003,0.013,,,,0.013,0.,0.013,,,,,,,,,
3430,1,3430,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3430,3430,1,,,,0.099,0.,0.099,,,,,,,,,,,,,,,,,,,,,
3431,1,3431,,,,,,,,,,0.114,0.007,0.019,,,,,,,,,,,,,,,
3431,3431,1,,,,,,,,,,0.11,0.,0.022,,,,,,,,,,,,,,,
3442,1,3442,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3442,3442,1,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3457,1,3457,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3457,3457,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3468,1,3468,,,,,,,,,,0.106,0.004,0.014,,,,,,,,,,,,,,,
3468,3468,1,,,,,,,,,,0.11,0.003,0.019,,,,,,,,,,,,,,,
3493,1,3493,,,,,,,,,,,,,,,,0.045,0.003,0.041,,,,,,,,,
3493,3493,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3500,1,3500,,,,0.107,0.,0.107,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
3500,3500,1,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3504,1,3504,,,,,,,,,,0.106,0.004,0.014,,,,,,,,,,,,,,,
3504,3504,1,,,,,,,,,,0.11,0.003,0.02,,,,,,,,,,,,,,,
3528,1,3528,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3528,3528,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3529,1,3529,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3529,3529,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3539,1,3539,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3539,3539,1,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3540,59,60,,,,0.006,0.,0.006,0.008,0.,0.008,0.105,0.006,0.011,,,,0.014,0.,0.014,,,,,,,,,
3541,1,3541,,,,,,,,,,0.105,0.008,0.01,,,,,,,,,,,,,,,
3541,3541,1,,,,,,,,,,0.111,0.003,0.02,,,,,,,,,,,,,,,
3558,1,3558,,,,0.013,0.,0.013,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3558,3558,1,,,,0.021,0.,0.021,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3565,1,3565,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3565,3565,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
3578,1,3578,,,,,,,,,,0.111,0.004,0.019,,,,,,,,,,,,,,,
3578,3578,1,,,,,,,,,,0.109,0.003,0.02,,,,,,,,,,,,,,,
3601,1,3601,,,,,,,,,,,,,,,,0.122,0.,0.122,,,,,,,,,
3601,3601,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3615,1,3615,,,,,,,,,,0.106,0.003,0.015,,,,,,,,,,,,,,,
3615,3615,1,,,,,,,,,,0.11,0.004,0.019,,,,,,,,,,,,,,,
3617,1,3617,,,,0.014,0.,0.014,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3617,3617,1,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3626,1,3626,,,,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,
3626,3626,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3637,1,3637,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3637,3637,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3652,1,3652,,,,,,,,,,0.104,0.006,0.012,,,,,,,,,,,,,,,
3652,3652,1,,,,,,,,,,0.109,0.004,0.02,,,,,,,,,,,,,,,
3660,60,61,,,,0.006,0.,0.006,0.008,0.,0.008,0.128,0.003,0.036,,,,0.014,0.,0.014,,,,,,,,,
3673,1,3673,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3673,3673,1,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
3675,1,3675,,,,0.014,0.,0.014,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3675,3675,1,,,,0.031,0.,0.031,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
3689,1,3689,,,,,,,,,,0.105,0.003,0.015,,,,,,,,,,,,,,,
3689,3689,1,,,,,,,,,,0.119,0.004,0.028,,,,,,,,,,,,,,,
3709,1,3709,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
3709,3709,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3724,1,3724,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3724,3724,1,,,,0.032,0.,0.032,,,,,,,,,,,,,,,,,,,,,
3726,1,3726,,,,,,,,,,0.107,0.004,0.015,,,,,,,,,,,,,,,
3726,3726,1,,,,,,,,,,0.114,0.004,0.02,,,,,,,,,,,,,,,
3733,1,3733,,,,0.014,0.,0.014,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3733,3733,1,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3745,1,3745,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3745,3745,1,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
3763,1,3763,,,,,,,,,,0.106,0.004,0.015,,,,,,,,,,,,,,,
3763,3763,1,,,,,,,,,,0.151,0.007,0.056,,,,,,,,,,,,,,,
3781,1,3781,,,,,,,,,,0.095,0.006,0.011,,,,0.023,0.,0.023,,,,,,,,,
3781,3781,1,,,,,,,,,,0.125,0.004,0.041,,,,0.021,0.,0.021,,,,,,,,,
3782,61,62,,,,0.006,0.,0.006,0.008,0.,0.008,0.097,0.,0.018,,,,0.015,0.,0.015,,,,,,,,,
3792,1,3792,,,,0.027,0.003,0.024,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
3792,3792,1,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3799,1,3799,,,,,,,,,,0.107,0.004,0.015,,,,,,,,,,,,,,,
3799,3799,1,,,,,,,,,,0.112,0.004,0.02,,,,,,,,,,,,,,,
3811,1,3811,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3811,3811,1,,,,,,,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
3817,1,3817,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3817,3817,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3822,1,3822,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
3822,3822,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3836,1,3836,,,,,,,,,,0.108,0.,0.019,,,,,,,,,,,,,,,
3836,3836,1,,,,,,,,,,0.235,0.007,0.141,,,,,,,,,,,,,,,
3850,1,3850,,,,0.015,0.,0.015,0.034,0.,0.034,,,,,,,,,,,,,,,,,,
3850,3850,1,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3853,1,3853,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3853,3853,1,,,,,,,,,,,,,,,,0.033,0.003,0.029,,,,,,,,,
3873,1,3873,,,,,,,,,,0.107,0.004,0.015,,,,,,,,,,,,,,,
3873,3873,1,,,,,,,,,,0.112,0.004,0.021,,,,,,,,,,,,,,,
3889,1,3889,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3889,3889,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3906,62,63,,,,0.007,0.,0.007,0.008,0.,0.008,0.106,0.003,0.016,,,,0.015,0.,0.015,,,,,,,,,
3908,1,3908,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3908,3908,1,,,,0.013,0.,0.013,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
3910,1,3910,,,,,,,,,,0.113,0.004,0.023,,,,,,,,,,,,,,,
3910,3910,1,,,,,,,,,,0.111,0.007,0.018,,,,,,,,,,,,,,,
3920,1,3920,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,
3920,3920,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3925,1,3925,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3925,3925,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
3947,1,3947,,,,,,,0.019,0.,0.019,0.107,0.004,0.015,,,,,,,,,,,,,,,
3947,3947,1,,,,,,,0.027,0.,0.027,0.113,0.004,0.021,,,,,,,,,,,,,,,
3961,1,3961,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3961,3961,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3967,1,3967,,,,0.015,0.,0.015,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3967,3967,1,,,,0.02,0.,0.02,0.053,0.003,0.049,,,,,,,,,,,,,,,,,,
3984,1,3984,,,,,,,,,,0.127,0.003,0.037,,,,,,,,,,,,,,,
3984,3984,1,,,,,,,,,,0.114,0.004,0.022,,,,,,,,,,,,,,,
3997,1,3997,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3997,3997,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4018,1,4018,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
4018,4018,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
4021,1,4021,,,,,,,,,,0.105,0.004,0.016,,,,,,,,,,,,,,,
4021,4021,1,,,,,,,,,,0.121,0.003,0.032,,,,,,,,,,,,,,,
4025,1,4025,,,,0.015,0.,0.015,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
4025,4025,1,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4032,63,64,,,,0.007,0.,0.007,0.009,0.,0.009,0.104,0.003,0.016,,,,0.016,0.,0.016,,,,,,,,,
4033,1,4033,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4033,4033,1,,,,,,,,,,,,,,,,0.046,0.,0.046,,,,,,,,,
4058,1,4058,,,,,,,,,,0.106,0.008,0.012,,,,,,,,,,,,,,,
4058,4058,1,,,,,,,,,,0.11,0.004,0.022,,,,,,,,,,,,,,,
4069,1,4069,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4069,4069,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4083,1,4083,,,,0.032,0.,0.032,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
4083,4083,1,,,,0.013,0.,0.013,0.046,0.,0.046,,,,,,,,,,,,,,,,,,
4094,1,4094,,,,,,,,,,0.105,0.007,0.013,,,,,,,,,,,,,,,
4094,4094,1,,,,,,,,,,0.114,0.004,0.023,,,,,,,,,,,,,,,
4105,1,4105,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4105,4105,1,,,,,,,,,,,,,,,,0.039,0.,0.039,,,,,,,,,
4116,1,4116,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
4116,4116,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
4131,1,4131,,,,,,,,,,0.107,0.003,0.017,,,,,,,,,,,,,,,
4131,4131,1,,,,,,,,,,0.113,0.006,0.021,,,,,,,,,,,,,,,
4141,1,4141,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4141,4141,1,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,
4142,1,4142,,,,0.016,0.,0.016,0.12,0.,0.12,,,,,,,,,,,,,,,,,,
4142,4142,1,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4159,1,4159,,,,,,,,,,0.104,0.004,0.017,,,,,,,,,,,,,,,
4159,4159,1,,,,,,,,,,0.113,0.,0.026,,,,,,,,,,,,,,,
4160,64,65,,,,0.017,0.003,0.013,0.009,0.,0.009,0.117,0.008,0.025,,,,0.016,0.,0.016,,,,,,,,,
4168,1,4168,,,,,,,,,,0.117,0.006,0.024,,,,,,,,,,,,,,,
4168,4168,1,,,,,,,,,,0.117,0.004,0.024,,,,,,,,,,,,,,,
4177,1,4177,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4177,4177,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4200,1,4200,,,,0.019,0.,0.019,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
4200,4200,1,,,,0.013,0.,0.013,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
4205,1,4205,,,,,,,,,,0.115,0.003,0.018,,,,,,,,,,,,,,,
4205,4205,1,,,,,,,,,,0.122,0.003,0.025,,,,,,,,,,,,,,,
4213,1,4213,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4213,4213,1,,,,,,,,,,,,,,,,0.047,0.003,0.044,,,,,,,,,
4214,1,4214,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
4214,4214,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
4219,1,4219,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
4219,4219,1,,,,,,,0.135,0.,0.135,,,,,,,,,,,,,,,,,,
4242,1,4242,,,,,,,,,,0.125,0.003,0.029,,,,,,,,,,,,,,,
4242,4242,1,,,,,,,,,,0.122,0.,0.029,,,,,,,,,,,,,,,
4249,1,4249,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
4249,4249,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4258,1,4258,,,,0.016,0.,0.016,0.028,0.,0.028,,,,,,,,,,,,,,,,,,
4258,4258,1,,,,0.038,0.,0.038,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
4279,1,4279,,,,,,,,,,0.116,0.003,0.019,,,,,,,,,,,,,,,
4279,4279,1,,,,,,,,,,0.128,0.004,0.029,,,,,,,,,,,,,,,
4285,1,4285,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4285,4285,1,,,,,,,,,,,,,,,,0.058,0.,0.058,,,,,,,,,
4290,65,66,,,,0.007,0.,0.007,0.008,0.,0.008,0.116,0.004,0.018,,,,0.017,0.,0.017,,,,,,,,,
4312,1,4312,,,,0.03,0.,0.029,,,,,,,,,,,,,,,,,,,,,
4312,4312,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
4316,1,4316,,,,,,,,,,0.117,0.003,0.019,,,,,,,,,,,,,,,
4316,4316,1,,,,,,,,,,0.124,0.004,0.025,,,,,,,,,,,,,,,
4317,1,4317,,,,0.016,0.,0.016,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
4317,4317,1,,,,0.014,0.,0.014,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
4321,1,4321,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4321,4321,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
4353,1,4353,,,,,,,,,,0.12,0.,0.026,,,,,,,,,,,,,,,
4353,4353,1,,,,,,,,,,0.123,0.003,0.026,,,,,,,,,,,,,,,
4356,1,4356,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
4356,66,66,,,,,,,0.029,0.003,0.025,,,,,,,,,,,,,,,,,,
4356,4356,1,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
4357,1,4357,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4357,4357,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
4375,1,4375,,,,0.12,0.,0.12,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
