param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
2449,1,2449,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2449,2449,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
2450,1,2450,,,,0.012,0.,0.012,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2450,49,50,,,,0.004,0.,0.004,0.005,0.,0.005,0.083,0.,0.013,,,,0.008,0.,0.008,,,,,,,,,
2450,2450,1,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2465,1,2465,,,,,,,,,,0.085,0.003,0.01,,,,,,,,,,,,,,,
2465,2465,1,,,,,,,,,,0.085,0.011,0.007,,,,,,,,,,,,,,,
2485,1,2485,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2485,2485,1,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2499,1,2499,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
2499,2499,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2508,1,2508,,,,0.01,0.,0.01,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
2508,2508,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2515,1,2515,,,,,,,,,,0.082,0.,0.012,,,,,,,,,,,,,,,
2515,2515,1,,,,,,,,,,0.094,0.007,0.01,,,,,,,,,,,,,,,
2521,1,2521,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2521,2521,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2548,1,2548,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2548,2548,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,
2550,50,51,,,,0.005,0.,0.005,0.02,0.,0.02,0.084,0.003,0.011,,,,0.009,0.,0.009,,,,,,,,,
2557,1,2557,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2557,2557,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2565,1,2565,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2565,2565,1,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2566,1,2566,,,,,,,,,,0.085,0.003,0.009,,,,,,,,,,,,,,,
2566,2566,1,,,,,,,,,,0.087,0.,0.016,,,,,,,,,,,,,,,
2567,1,2567,,,,0.008,0.,0.008,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2567,2567,1,,,,0.008,0.,0.008,0.015,0.007,0.007,,,,,,,,,,,,,,,,,,
2586,1,2586,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2586,2586,1,,,,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2593,1,2593,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2593,2593,1,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2616,1,2616,,,,,,,,,,0.094,0.003,0.02,,,,,,,,,,,,,,,
2616,2616,1,,,,,,,,,,0.085,0.004,0.012,,,,,,,,,,,,,,,
2625,1,2625,,,,0.015,0.,0.015,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2625,2625,1,,,,0.007,0.,0.007,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2629,1,2629,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2629,2629,1,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2631,1,2631,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2631,2631,1,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2646,1,2646,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
2646,2646,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,
2652,51,52,,,,0.005,0.,0.005,0.006,0.,0.005,0.085,0.003,0.01,,,,0.017,0.,0.017,,,,,,,,,
2665,1,2665,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2665,2665,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2666,1,2666,,,,,,,,,,0.088,0.004,0.016,,,,,,,,,,,,,,,
2666,2666,1,,,,,,,,,,0.088,0.003,0.014,,,,,,,,,,,,,,,
2683,1,2683,,,,0.009,0.,0.009,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
2683,2683,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,
2696,1,2696,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2696,2696,1,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2701,1,2701,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
2701,2701,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2716,1,2716,,,,,,,,,,0.09,0.007,0.01,,,,,,,,,,,,,,,
2716,2716,1,,,,,,,,,,0.086,0.003,0.016,,,,,,,,,,,,,,,
2722,1,2722,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2722,2722,1,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2737,1,2737,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2737,2737,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2742,1,2742,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2742,2742,1,,,,0.019,0.,0.019,0.02,0.003,0.017,,,,,,,,,,,,,,,,,,
2744,1,2744,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2744,2744,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,
2756,52,53,,,,0.005,0.,0.005,0.006,0.,0.006,0.085,0.011,0.004,,,,0.01,0.,0.01,,,,,,,,,
2762,1,2762,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2762,2762,1,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2767,1,2767,,,,,,,,,,0.081,0.,0.012,,,,,,,,,,,,,,,
2767,2767,1,,,,,,,,,,0.087,0.004,0.016,,,,,,,,,,,,,,,
2773,1,2773,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2773,2773,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2800,1,2800,,,,0.011,0.,0.011,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2800,2800,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2809,1,2809,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2809,53,53,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2809,2809,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2817,1,2817,,,,,,,,,,0.08,0.,0.013,,,,,,,,,,,,,,,
2817,2817,1,,,,,,,,,,0.089,0.003,0.016,,,,,,,,,,,,,,,
2828,1,2828,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2828,2828,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
2842,1,2842,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2842,2842,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,
2845,1,2845,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2845,2845,1,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2858,1,2858,,,,0.011,0.,0.011,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2858,2858,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2862,53,54,,,,0.005,0.,0.005,0.011,0.,0.011,0.085,0.,0.015,,,,0.01,0.,0.01,,,,,,,,,
2867,1,2867,,,,,,,,,,0.085,0.004,0.01,,,,,,,,,,,,,,,
2867,2867,1,,,,,,,,,,0.1,0.004,0.027,,,,,,,,,,,,,,,
2881,1,2881,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2881,2881,1,,,,,,,,,,,,,,,,0.016,0.002,0.013,,,,,,,,,
2894,1,2894,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2894,2894,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2917,1,2917,,,,0.011,0.,0.011,0.012,0.,0.012,,,,,,,0.014,0.,0.013,,,,,,,,,
2917,2917,1,,,,0.015,0.,0.015,0.032,0.,0.032,,,,,,,0.015,0.,0.015,,,,,,,,,
2918,1,2918,,,,,,,,,,0.084,0.004,0.011,,,,,,,,,,,,,,,
2918,2918,1,,,,,,,,,,0.085,0.004,0.014,,,,,,,,,,,,,,,
2940,1,2940,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2940,2940,1,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
2953,1,2953,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2953,2953,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2959,1,2959,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2959,2959,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2968,1,2968,,,,,,,,,,0.082,0.004,0.011,,,,,,,,,,,,,,,
2968,2968,1,,,,,,,,,,0.09,0.003,0.016,,,,,,,,,,,,,,,
2970,54,55,,,,0.005,0.,0.005,0.006,0.,0.006,0.083,0.004,0.011,,,,0.014,0.,0.014,,,,,,,,,
2975,1,2975,,,,0.011,0.,0.011,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2975,2975,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2989,1,2989,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2989,2989,1,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2994,1,2994,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2994,2994,1,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3018,1,3018,,,,,,,,,,0.088,0.007,0.01,,,,,,,,,,,,,,,
3018,3018,1,,,,,,,,,,0.087,0.003,0.015,,,,,,,,,,,,,,,
3025,1,3025,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
3025,55,55,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
3025,3025,1,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3033,1,3033,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3033,3033,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3038,1,3038,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3038,3038,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
3061,1,3061,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3061,3061,1,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3068,1,3068,,,,,,,,,,0.085,0.004,0.012,,,,,,,,,,,,,,,
3068,3068,1,,,,,,,,,,0.087,0.003,0.017,,,,,,,,,,,,,,,
3080,55,56,,,,0.006,0.,0.006,0.015,0.,0.015,0.086,0.003,0.013,,,,0.01,0.,0.01,,,,,,,,,
3092,1,3092,,,,0.009,0.,0.009,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3092,3092,1,,,,0.008,0.,0.008,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
3097,1,3097,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3097,3097,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3119,1,3119,,,,,,,,,,0.104,0.006,0.019,,,,,,,,,,,,,,,
3119,3119,1,,,,,,,,,,0.09,0.,0.022,,,,,,,,,,,,,,,
3131,1,3131,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3131,3131,1,,,,,,,0.01,0.003,0.007,,,,,,,,,,,,,,,,,,
3133,1,3133,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
3133,3133,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
3136,1,3136,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3136,56,56,,,,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,
3136,3136,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
3150,1,3150,,,,0.017,0.,0.017,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3150,3150,1,,,,0.008,0.002,0.006,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3169,1,3169,,,,,,,,,,0.092,0.003,0.015,,,,0.013,0.,0.013,,,,,,,,,
3169,3169,1,,,,,,,,,,0.092,0.,0.018,,,,0.023,0.,0.023,,,,,,,,,
3192,56,57,,,,0.006,0.,0.006,0.007,0.,0.007,0.086,0.003,0.013,,,,0.011,0.,0.011,,,,,,,,,
3205,1,3205,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3205,3205,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3208,1,3208,,,,0.01,0.,0.01,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3208,3208,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3219,1,3219,,,,,,,,,,0.105,0.006,0.019,,,,,,,,,,,,,,,
3219,3219,1,,,,,,,,,,0.096,0.001,0.018,,,,,,,,,,,,,,,
3234,1,3234,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
3234,3234,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3241,1,3241,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3241,3241,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3267,1,3267,,,,0.025,0.,0.025,0.028,0.,0.028,,,,,,,,,,,,,,,,,,
3267,3267,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3270,1,3270,,,,,,,,,,0.086,0.003,0.013,,,,,,,,,,,,,,,
3270,3270,1,,,,,,,,,,0.088,0.006,0.014,,,,,,,,,,,,,,,
3277,1,3277,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3277,3277,1,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3306,57,58,,,,0.007,0.,0.007,0.007,0.,0.007,0.092,0.008,0.009,,,,0.012,0.,0.012,,,,,,,,,
3313,1,3313,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3313,3313,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3320,1,3320,,,,,,,,,,0.099,0.,0.029,,,,,,,,,,,,,,,
3320,3320,1,,,,,,,,,,0.09,0.003,0.016,,,,,,,,,,,,,,,
3325,1,3325,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3325,3325,1,,,,0.008,0.,0.008,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3332,1,3332,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3332,3332,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3349,1,3349,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3349,3349,1,,,,,,,,,,,,,,,,0.024,0.003,0.021,,,,,,,,,
3370,1,3370,,,,,,,,,,0.081,0.003,0.013,,,,,,,,,,,,,,,
3370,3370,1,,,,,,,,,,0.097,0.,0.023,,,,,,,,,,,,,,,
3383,1,3383,,,,0.016,0.,0.016,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3383,3383,1,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
3385,1,3385,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3385,3385,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3403,1,3403,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3403,3403,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3420,1,3420,,,,,,,,,,0.099,0.003,0.018,,,,,,,,,,,,,,,
3420,3420,1,,,,,,,,,,0.098,0.003,0.018,,,,,,,,,,,,,,,
3421,1,3421,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3421,3421,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3422,58,59,,,,0.007,0.,0.007,0.007,0.,0.007,0.098,0.004,0.015,,,,0.012,0.,0.012,,,,,,,,,
3430,1,3430,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
3430,3430,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3442,1,3442,,,,0.011,0.,0.011,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3442,3442,1,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
3457,1,3457,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3457,3457,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3471,1,3471,,,,,,,,,,0.091,0.004,0.013,,,,,,,,,,,,,,,
3471,3471,1,,,,,,,,,,0.095,0.004,0.016,,,,,,,,,,,,,,,
3493,1,3493,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3493,3493,1,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3500,1,3500,,,,0.024,0.,0.024,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
3500,3500,1,,,,0.009,0.,0.009,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3521,1,3521,,,,,,,,,,0.099,0.007,0.022,,,,,,,,,,,,,,,
3521,3521,1,,,,,,,,,,0.096,0.004,0.015,,,,,,,,,,,,,,,
3528,1,3528,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
3528,3528,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3529,1,3529,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3529,3529,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3539,1,3539,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3539,3539,1,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3540,59,60,,,,0.008,0.,0.008,0.007,0.,0.007,0.083,0.,0.016,,,,0.013,0.,0.013,,,,,,,,,
3558,1,3558,,,,0.011,0.,0.011,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
3558,3558,1,,,,0.01,0.,0.01,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
3565,1,3565,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3565,3565,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3571,1,3571,,,,,,,,,,0.103,0.004,0.025,,,,,,,,,,,,,,,
3571,3571,1,,,,,,,,,,0.1,0.004,0.018,,,,,,,,,,,,,,,
3601,1,3601,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3601,3601,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
3617,1,3617,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3617,3617,1,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3622,1,3622,,,,,,,,,,0.098,0.003,0.015,,,,,,,,,,,,,,,
3622,3622,1,,,,,,,,,,0.103,0.004,0.022,,,,,,,,,,,,,,,
3626,1,3626,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
3626,3626,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3637,1,3637,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3637,3637,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3660,60,61,,,,0.007,0.,0.007,0.007,0.003,0.003,0.096,0.004,0.014,,,,0.014,0.,0.014,,,,,,,,,
3672,1,3672,,,,,,,,,,0.095,0.003,0.018,,,,,,,,,,,,,,,
3672,3672,1,,,,,,,,,,0.092,0.003,0.019,,,,,,,,,,,,,,,
3673,1,3673,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3673,3673,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3675,1,3675,,,,0.012,0.,0.012,0.036,0.,0.036,,,,,,,,,,,,,,,,,,
3675,3675,1,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3709,1,3709,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3709,3709,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3722,1,3722,,,,,,,,,,0.092,0.004,0.014,,,,,,,,,,,,,,,
3722,3722,1,,,,,,,,,,0.099,0.004,0.02,,,,,,,,,,,,,,,
3724,1,3724,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
3724,3724,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
3733,1,3733,,,,0.022,0.,0.022,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
3733,3733,1,,,,0.012,0.,0.012,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3745,1,3745,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
3745,3745,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3772,1,3772,,,,,,,,,,0.094,0.004,0.018,,,,,,,,,,,,,,,
3772,3772,1,,,,,,,,,,0.104,0.003,0.023,,,,,,,,,,,,,,,
3781,1,3781,,,,,,,,,,,,,,,,0.025,0.003,0.021,,,,,,,,,
3781,3781,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3782,61,62,,,,0.007,0.,0.007,0.007,0.,0.007,0.104,0.004,0.024,,,,0.013,0.,0.013,,,,,,,,,
3792,1,3792,,,,0.014,0.,0.014,0.026,0.,0.026,,,,,,,,,,,,,,,,,,
3792,3792,1,,,,0.015,0.,0.015,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3811,1,3811,,,,,,,0.051,0.,0.051,,,,,,,,,,,,,,,,,,
3811,3811,1,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3817,1,3817,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3817,3817,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3822,1,3822,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3822,3822,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
3823,1,3823,,,,,,,,,,0.089,0.004,0.014,,,,,,,,,,,,,,,
3823,3823,1,,,,,,,,,,0.105,0.007,0.022,,,,,,,,,,,,,,,
3850,1,3850,,,,0.012,0.,0.012,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3850,3850,1,,,,0.01,0.,0.01,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
3853,1,3853,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3853,3853,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
3873,1,3873,,,,,,,,,,0.087,0.,0.016,,,,,,,,,,,,,,,
3873,3873,1,,,,,,,,,,0.09,0.003,0.02,,,,,,,,,,,,,,,
3889,1,3889,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3889,3889,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3906,62,63,,,,0.006,0.,0.006,0.008,0.,0.008,0.087,0.,0.017,,,,0.029,0.,0.029,,,,,,,,,
3908,1,3908,,,,0.023,0.,0.023,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3908,3908,1,,,,0.012,0.,0.012,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
3920,1,3920,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3920,3920,1,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,
3923,1,3923,,,,,,,,,,0.083,0.003,0.014,,,,,,,,,,,,,,,
3923,3923,1,,,,,,,,,,0.098,0.003,0.019,,,,,,,,,,,,,,,
3925,1,3925,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3925,3925,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3947,1,3947,,,,,,,0.032,0.007,0.024,,,,,,,,,,,,,,,,,,
3947,3947,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3961,1,3961,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3961,3961,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
3967,1,3967,,,,0.016,0.,0.016,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3967,3967,1,,,,0.012,0.,0.012,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3974,1,3974,,,,,,,,,,0.086,0.,0.018,,,,,,,,,,,,,,,
3974,3974,1,,,,,,,,,,0.091,0.007,0.015,,,,,,,,,,,,,,,
3997,1,3997,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3997,3997,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4018,1,4018,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,
4018,4018,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
4024,1,4024,,,,,,,,,,0.09,0.004,0.018,,,,,,,,,,,,,,,
4024,4024,1,,,,,,,,,,0.1,0.004,0.024,,,,,,,,,,,,,,,
4025,1,4025,,,,0.02,0.,0.02,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
4025,4025,1,,,,0.013,0.,0.013,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
4032,63,64,,,,0.007,0.,0.007,0.008,0.,0.008,0.096,0.004,0.021,,,,0.014,0.,0.014,,,,,,,,,
4033,1,4033,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4033,4033,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4069,1,4069,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4069,4069,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4074,1,4074,,,,,,,,,,0.091,0.006,0.013,,,,,,,,,,,,,,,
